"season","region","continent","who_full_mismatch","beth_full_mismatch","answer_full_mismatch","lbi_full_mismatch","who_epitope_mismatch","beth_epitope_mismatch","answer_epitope_mismatch","lbi_epitope_mismatch"
"2013","SCP","Asia","11","7","5","9","0","0","0","0"
"2013","JP","Asia","8","4","2","6","0","0","0","0"
"2013","JP","Asia","7","7","5","3","1","1","1","1"
"2013","JP","Asia","8","8","6","4","1","1","1","1"
"2013","JP","Asia","8","8","6","4","1","1","1","1"
"2013","JP","Asia","6","2","0","4","0","0","0","0"
"2013","JP","Asia","14","12","10","10","1","1","1","1"
"2013","JP","Asia","11","7","5","9","1","1","1","1"
"2013","JP","Asia","10","8","6","6","1","1","1","1"
"2013","JP","Asia","11","9","7","7","1","1","1","1"
"2013","JP","Asia","7","3","1","5","0","0","0","0"
"2013","JP","Asia","10","6","4","8","0","0","0","0"
"2013","JP","Asia","9","5","3","7","0","0","0","0"
"2013","JP","Asia","7","3","1","5","0","0","0","0"
"2013","JP","Asia","9","5","3","7","0","0","0","0"
"2013","JP","Asia","11","7","5","9","1","1","1","1"
"2013","JP","Asia","6","2","0","4","0","0","0","0"
"2013","JP","Asia","9","5","3","7","0","0","0","0"
"2013","JP","Asia","11","7","5","9","1","1","1","1"
"2013","JP","Asia","9","5","3","7","1","1","1","1"
"2013","JP","Asia","10","6","4","8","1","1","1","1"
"2013","JP","Asia","8","4","2","6","0","0","0","0"
"2013","JP","Asia","11","7","5","9","1","1","1","1"
"2013","JP","Asia","9","5","3","7","1","1","1","1"
"2013","JP","Asia","9","5","3","7","1","1","1","1"
"2013","JP","Asia","9","5","3","7","1","1","1","1"
"2013","JP","Asia","10","6","4","8","0","0","0","0"
"2013","JP","Asia","6","2","0","4","0","0","0","0"
"2013","JP","Asia","8","4","2","6","1","1","1","1"
"2013","JP","Asia","9","5","3","7","0","0","0","0"
"2013","JP","Asia","8","4","2","6","0","0","0","0"
"2013","JP","Asia","8","4","2","6","1","1","1","1"
"2013","JP","Asia","6","2","0","4","0","0","0","0"
"2013","JP","Asia","9","5","3","7","1","1","1","1"
"2013","JP","Asia","10","6","4","8","0","0","0","0"
"2013","JP","Asia","11","7","5","9","0","0","0","0"
"2013","JP","Asia","7","3","1","5","0","0","0","0"
"2013","JP","Asia","8","4","2","6","0","0","0","0"
"2013","JP","Asia","7","3","1","5","0","0","0","0"
"2013","JP","Asia","10","6","4","8","0","0","0","0"
"2013","JP","Asia","7","3","1","5","0","0","0","0"
"2013","JP","Asia","12","12","10","8","2","2","2","2"
"2013","JP","Asia","8","4","2","6","0","0","0","0"
"2013","JP","Asia","11","7","5","9","1","1","1","1"
"2013","JP","Asia","8","4","2","6","0","0","0","0"
"2013","JP","Asia","7","3","1","5","0","0","0","0"
"2013","JP","Asia","11","7","5","9","0","0","0","0"
"2013","JP","Asia","6","2","0","4","0","0","0","0"
"2013","JP","Asia","7","3","1","5","0","0","0","0"
"2013","JP","Asia","11","7","5","9","0","0","0","0"
"2013","JP","Asia","12","8","6","10","0","0","0","0"
"2013","JP","Asia","12","8","6","10","0","0","0","0"
"2013","JP","Asia","12","8","6","10","0","0","0","0"
"2013","JP","Asia","12","8","6","10","0","0","0","0"
"2013","JP","Asia","12","8","6","10","0","0","0","0"
"2013","JP","Asia","13","9","7","11","1","1","1","1"
"2013","SG","Asia","8","8","6","4","0","0","0","0"
"2013","SG","Asia","9","5","3","7","0","0","0","0"
"2013","SG","Asia","9","5","3","7","0","0","0","0"
"2013","SG","Asia","9","5","3","7","0","0","0","0"
"2013","SG","Asia","9","5","3","7","0","0","0","0"
"2013","SG","Asia","9","5","3","7","0","0","0","0"
"2013","SG","Asia","9","5","3","7","0","0","0","0"
"2013","SG","Asia","10","8","6","6","1","1","1","1"
"2013","SG","Asia","9","5","3","7","0","0","0","0"
"2013","SG","Asia","11","7","5","9","1","1","1","1"
"2013","SG","Asia","10","6","4","8","0","0","0","0"
"2013","SG","Asia","7","3","1","5","0","0","0","0"
"2013","SG","Asia","6","2","0","4","0","0","0","0"
"2013","SG","Asia","8","3","2","6","0","0","0","0"
"2013","SG","Asia","7","3","1","5","1","1","1","1"
"2013","SG","Asia","7","3","1","5","0","0","0","0"
"2013","SG","Asia","6","2","0","4","0","0","0","0"
"2013","SG","Asia","7","3","1","5","0","0","0","0"
"2013","SG","Asia","7","3","1","5","0","0","0","0"
"2013","SG","Asia","11","7","5","9","1","1","1","1"
"2013","SG","Asia","10","6","4","8","0","0","0","0"
"2013","SG","Asia","7","3","1","5","1","1","1","1"
"2013","SG","Asia","10","6","4","8","0","0","0","0"
"2013","SG","Asia","10","8","6","6","1","1","1","1"
"2013","SG","Asia","9","5","3","7","0","0","0","0"
"2013","SG","Asia","8","4","2","6","0","0","0","0"
"2013","SG","Asia","10","6","4","8","0","0","0","0"
"2013","SG","Asia","7","3","1","5","0","0","0","0"
"2013","SG","Asia","10","6","4","8","0","0","0","0"
"2013","SG","Asia","8","4","2","6","1","1","1","1"
"2013","SG","Asia","8","4","2","6","1","1","1","1"
"2013","SG","Asia","8","4","2","6","1","1","1","1"
"2013","SG","Asia","12","12","10","8","1","1","1","1"
"2014","NY","North America","12","6","4","12","0","0","0","1"
"2014","NY","North America","10","4","2","10","0","0","0","1"
"2014","NY","North America","11","5","3","11","0","0","0","1"
"2014","NY","North America","11","5","3","11","0","0","0","1"
"2014","NY","North America","13","7","5","13","0","0","0","1"
"2014","NY","North America","12","6","2","12","0","0","0","1"
"2014","CA","North America","10","4","2","10","0","0","0","1"
"2014","CA","North America","10","4","2","10","0","0","0","1"
"2014","CA","North America","12","6","2","10","1","1","1","0"
"2014","CA","North America","10","5","3","11","0","0","0","1"
"2014","CA","North America","12","6","2","12","0","0","0","1"
"2014","CA","North America","12","6","4","12","0","0","0","1"
"2014","CA","North America","6","8","10","10","0","0","0","1"
"2014","CA","North America","10","4","2","10","0","0","0","1"
"2014","CA","North America","13","7","3","13","0","0","0","1"
"2014","CA","North America","12","6","2","12","0","0","0","1"
"2014","CA","North America","13","7","3","13","0","0","0","1"
"2014","CA","North America","13","7","3","13","0","0","0","1"
"2014","CAN","North America","10","4","2","10","0","0","0","1"
"2014","CAN","North America","12","6","2","10","1","1","1","0"
"2014","CAN","North America","12","6","2","10","1","1","1","0"
"2014","UK","Europe","12","6","4","12","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","9","5","3","11","0","0","0","1"
"2014","UK","Europe","10","4","2","10","0","0","0","1"
"2014","UK","Europe","11","5","3","11","1","1","1","2"
"2014","UK","Europe","10","4","2","10","0","0","0","1"
"2014","UK","Europe","14","8","4","12","1","1","1","0"
"2014","UK","Europe","12","6","4","12","1","1","1","2"
"2014","UK","Europe","14","8","6","14","0","0","0","1"
"2014","UK","Europe","14","8","6","14","0","0","0","1"
"2014","UK","Europe","12","6","4","12","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","13","7","3","11","1","1","1","0"
"2014","UK","Europe","15","9","7","15","0","0","0","1"
"2014","UK","Europe","12","6","2","12","0","0","0","1"
"2014","UK","Europe","15","11","9","15","0","0","0","1"
"2014","UK","Europe","14","8","6","14","0","0","0","1"
"2014","UK","Europe","10","6","4","12","0","0","0","1"
"2014","UK","Europe","12","6","4","12","0","0","0","1"
"2014","UK","Europe","8","2","6","8","0","0","0","1"
"2014","UK","Europe","12","6","2","12","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","13","7","5","13","1","1","1","2"
"2014","UK","Europe","13","7","5","13","1","1","1","2"
"2014","UK","Europe","13","7","5","13","1","1","1","2"
"2014","UK","Europe","13","7","5","13","1","1","1","2"
"2014","UK","Europe","13","7","5","13","1","1","1","2"
"2014","UK","Europe","13","7","5","13","1","1","1","2"
"2014","UK","Europe","13","7","5","13","1","1","1","2"
"2014","UK","Europe","14","8","6","14","0","0","0","1"
"2014","UK","Europe","12","6","2","10","1","1","1","0"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","12","6","2","12","0","0","0","1"
"2014","UK","Europe","14","8","4","14","2","2","2","3"
"2014","UK","Europe","13","7","3","13","1","1","1","2"
"2014","UK","Europe","11","5","3","11","0","0","0","1"
"2014","UK","Europe","12","6","2","12","0","0","0","1"
"2014","UK","Europe","12","6","2","12","0","0","0","1"
"2014","UK","Europe","14","8","6","14","0","0","0","1"
"2014","GER","Europe","10","4","2","10","0","0","0","1"
"2014","GER","Europe","12","6","2","10","1","1","1","0"
"2014","GER","Europe","11","5","3","11","0","0","0","1"
"2014","GER","Europe","11","5","3","11","0","0","0","1"
"2014","GER","Europe","12","6","2","10","1","1","1","0"
"2014","GER","Europe","11","5","3","11","0","0","0","1"
"2014","GER","Europe","12","6","4","10","2","2","2","1"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","12","6","4","12","1","1","1","2"
"2014","FR","Europe","11","5","3","11","1","1","1","2"
"2014","FR","Europe","11","5","3","11","1","1","1","2"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","13","7","3","13","0","0","0","1"
"2014","FR","Europe","8","2","6","8","0","0","0","1"
"2014","FR","Europe","7","3","7","7","0","0","0","1"
"2014","FR","Europe","8","4","8","8","0","0","0","1"
"2014","FR","Europe","8","2","6","8","0","0","0","1"
"2014","FR","Europe","14","8","4","14","0","0","0","1"
"2014","FR","Europe","11","5","3","11","0","0","0","1"
"2014","FR","Europe","8","4","8","8","0","0","0","1"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","11","5","3","11","0","0","0","1"
"2014","FR","Europe","11","5","3","11","0","0","0","1"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","15","9","7","14","0","0","0","0"
"2014","FR","Europe","10","4","0","10","0","0","0","1"
"2014","FR","Europe","11","5","3","11","0","0","0","1"
"2014","FR","Europe","12","6","2","11","0","0","0","0"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","13","7","3","11","1","1","1","0"
"2014","FR","Europe","10","4","0","10","0","0","0","1"
"2014","FR","Europe","12","6","2","12","0","0","0","1"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","12","6","4","12","0","0","0","1"
"2014","FR","Europe","13","7","5","13","0","0","0","1"
"2014","FR","Europe","13","7","5","13","0","0","0","1"
"2014","FR","Europe","10","4","2","10","0","0","0","1"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","10","4","0","10","0","0","0","1"
"2014","FR","Europe","10","4","0","10","0","0","0","1"
"2014","FR","Europe","11","5","1","10","0","0","0","0"
"2014","FR","Europe","11","5","1","10","0","0","0","0"
"2014","FR","Europe","12","8","4","11","1","1","1","0"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","11","5","1","11","0","0","0","1"
"2014","FR","Europe","10","4","2","10","0","0","0","1"
"2014","FR","Europe","11","5","1","10","0","0","0","0"
"2014","FR","Europe","13","7","3","11","1","1","1","0"
"2014","FR","Europe","12","6","2","11","0","0","0","0"
"2014","FR","Europe","13","7","3","13","0","0","0","1"
"2014","FR","Europe","14","8","4","12","1","1","1","0"
"2014","FR","Europe","12","6","2","12","0","0","0","1"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","10","4","2","10","0","0","0","1"
"2014","FR","Europe","12","6","2","10","1","1","1","0"
"2014","FR","Europe","13","7","3","11","1","1","1","0"
"2014","FR","Europe","11","5","1","11","0","0","0","1"
"2014","FR","Europe","15","9","5","13","1","1","1","0"
"2014","FR","Europe","15","9","5","15","2","2","2","3"
"2014","FR","Europe","15","9","5","13","2","2","2","1"
"2014","HK","Asia","9","3","3","9","0","0","0","1"
"2014","HK","Asia","11","5","3","11","0","0","0","1"
"2014","HK","Asia","11","5","3","11","0","0","0","1"
"2014","HK","Asia","10","4","0","10","0","0","0","1"
"2014","HK","Asia","11","5","3","11","0","0","0","1"
"2014","HK","Asia","10","4","0","10","0","0","0","1"
"2014","HK","Asia","10","4","0","10","0","0","0","1"
"2014","HK","Asia","16","10","8","16","2","2","2","3"
"2014","HK","Asia","16","10","6","16","2","2","2","3"
"2014","HK","Asia","17","11","7","17","2","2","2","3"
"2014","HK","Asia","17","11","7","17","2","2","2","3"
"2014","HK","Asia","16","10","6","16","2","2","2","3"
"2014","HK","Asia","13","7","3","12","0","0","0","1"
"2014","SCP","Asia","7","1","5","7","0","0","0","1"
"2014","SCP","Asia","7","1","5","7","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","1","1","1","2"
"2014","SCP","Asia","11","5","1","11","1","1","1","2"
"2014","SCP","Asia","3","5","9","7","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","6","0","4","6","0","0","0","1"
"2014","SCP","Asia","10","4","0","10","0","0","0","1"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","13","7","3","13","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","7","1","5","7","0","0","0","1"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","11","7","3","13","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","13","8","4","13","0","0","0","1"
"2014","SCP","Asia","13","7","3","13","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","6","0","4","6","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","13","7","3","13","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","13","7","3","13","1","1","1","2"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","7","1","5","7","0","0","0","1"
"2014","SCP","Asia","7","1","5","7","0","0","0","1"
"2014","SCP","Asia","14","8","4","14","0","0","0","1"
"2014","SCP","Asia","12","6","2","12","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","SCP","Asia","10","6","2","12","0","0","0","1"
"2014","SCP","Asia","14","8","4","14","2","2","2","3"
"2014","SCP","Asia","13","7","3","13","2","2","2","3"
"2014","SCP","Asia","14","8","4","14","3","3","3","4"
"2014","SCP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","11","5","3","11","0","0","0","1"
"2014","JP","Asia","12","6","2","12","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","2","12","0","0","0","1"
"2014","JP","Asia","14","8","6","14","2","2","2","3"
"2014","JP","Asia","7","1","5","7","0","0","0","1"
"2014","JP","Asia","9","3","7","9","0","0","0","1"
"2014","JP","Asia","11","5","3","11","0","0","0","1"
"2014","JP","Asia","10","4","2","10","0","0","0","1"
"2014","JP","Asia","11","5","7","11","1","1","1","2"
"2014","JP","Asia","9","3","7","9","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","10","4","2","10","0","0","0","1"
"2014","JP","Asia","12","6","2","12","0","0","0","1"
"2014","JP","Asia","12","6","2","12","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","8","2","6","8","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","11","5","3","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","10","4","2","10","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","11","5","3","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","10","4","8","10","0","0","0","1"
"2014","JP","Asia","10","4","2","10","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","10","4","2","10","0","0","0","1"
"2014","JP","Asia","11","5","3","11","0","0","0","1"
"2014","JP","Asia","10","4","2","10","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","11","5","3","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","3","11","0","0","0","1"
"2014","JP","Asia","10","4","2","10","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","2","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","13","7","5","12","0","0","0","1"
"2014","JP","Asia","13","7","5","13","1","1","1","2"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","2","12","0","0","0","1"
"2014","JP","Asia","13","7","3","12","0","0","0","1"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","2","10","1","1","1","0"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","14","8","4","14","0","0","0","1"
"2014","JP","Asia","13","7","3","13","0","0","0","1"
"2014","JP","Asia","12","6","2","12","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","13","7","3","13","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","2","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","13","7","3","13","0","0","0","1"
"2014","JP","Asia","13","7","3","13","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","12","6","2","12","0","0","0","1"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","12","6","4","12","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","13","7","5","13","0","0","0","1"
"2014","JP","Asia","12","6","4","12","1","1","1","2"
"2014","JP","Asia","10","4","2","10","0","0","0","1"
"2014","JP","Asia","11","5","3","10","0","0","0","1"
"2014","JP","Asia","12","6","2","12","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","13","7","5","13","1","1","1","2"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
"2014","JP","Asia","11","5","1","11","0","0","0","1"
